Session_Name_,Trial_Index_,Trial_Recycled_,condition,text,question,expected_key,QUESTION_KEY_PRESSED,QUESTION_RT,QUESTION_ACCURACY,SENTENCE_RT,speechid,paragraphid,counterbalance,LAST_COUNTERBALANCE
P21,31,False,experiment,"Det sidste punkt jeg vil nævne i forhold til den langvarige lykke, er uddannelse, arbejde og karriere. Nu står I ganske vist overfor en velfortjent sommerferie, så lige nu er det sikkert vanskeligt at se arbejde og uddannelse som en vej til det gode liv. I den netop overståede læseferie har det været skolen, som har forhindret jer i det gode liv, men vi glæder os jo netop til ferierne fordi de er afbræk fra hverdagen – vi føler, at vi har gjort os fortjent til dem. Arbejde og studier giver identitet og en følelse af at man bidrager til fællesskabet og til samfundet.",NO QUESTION,,.,-1,-1,20590,26670,20,2,2
P21,32,False,experiment,"Det giver en følelse af at man hører til og at man har betydning. Tænk bare på en undervisningssituation. Den gode time opstår netop når alle er med og deltager. Eller gruppearbejdet, der ikke fungerer, hvis nogen af gruppemedlemmerne bliver hjemme – særligt ikke hvis det er ham eller hende der har notaterne.",NO QUESTION,,.,-1,-1,11889,26670,21,2,2
P21,33,False,experiment,"Nu får I dagens sidste citat af Christian Bjørnskov. Han siger det på følgende måde: 'Hvis du vil være lykkelig, skal du arbejde med det, du er bedst til – og har mest lyst til ... Valg af uddannelse og karriere er vigtige beslutninger, som kræver omtanke og fordybelse ... Det kræver, at du mærker efter, hvad der vil gøre dig lykkelig ... Hvis du har brug for tid til at finde dig selv og til at tænke over, hvad du gerne vil, er den tid rigtig godt givet ud'.",NO QUESTION,,.,-1,-1,18551,26670,22,2,2
P21,34,False,experiment,"Mange slår i disse år på tromme for, at alle unge skal vælge uddannelse hurtigst muligt og gennemføre på kortest mulig tid. For nogle af jer er det et godt råd, fordi nogle af jer ved allerede, hvad I vil læse og har planlagt at starte efter sommerferien – og det er fint. Men der er også mange af jer som ikke har besluttet jer endnu eller som af andre grunde har behov for sabbatår. ",NO QUESTION,,.,-1,-1,13861,26670,23,2,2
P21,35,False,experiment,"Det er der ikke noget galt med. Man kan foretage sig mange fornuftige ting i et eller flere sabbatår: man kan lære meget af at rejse eller være på højskole og meget andet, men også more sig og mærke livet væk fra lektier, afleveringer og eksaminer. For de af jer, der har brug for tid til at finde jer selv og til at tænke over, hvad I gerne vil, er den tid rigtig godt givet ud, bare I sørger for at få jer en uddannelse, når I er rede til det.",Spørgsmål:\nMener taleren at der kan komme noget godt ud af at tage et sabbatår?,1.0,1,3255,1,19184,26670,24,2,2
P21,36,False,experiment,"Nogle gange kan den personlige frihed og det faktum, at man selv skal vælge sin egen vej, også føles som en belastning. Man kan føle, at man så også står alene med ansvaret. Det vil jeg gerne forsøge at bløde lidt op på. Jeg lovede tidligere i min tale, at jeg ville give mit bud på hvad I fremadrettet skal bruge tiden på – det punkt er jeg kommet til nu. Ikke overraskende er mit svar, at det findes der ikke kun ét svar på. Der ikke kun én lykkelig vej til dét gode liv.",NO QUESTION,,.,-1,-1,17478,26670,25,2,2
P21,37,False,experiment,"For de fleste af os findes der mange veje og mange forskellige mulige versioner af det gode liv. Et kinesiske ordsprog siger: 'Lykke er ikke en destination, men en måde at rejse på' og vær opmærksom på 'at lykken aldrig bliver mindre af at blive delt'.",NO QUESTION,,.,-1,-1,10943,26670,26,2,2
P21,38,False,experiment,"For det drejer sig for hver enkelt af jer om at vælge én af flere mulige veje. Hav tillid til jer selv og til hinanden og brug jeres netværk. Påvirk vejen mens I rejser, så bliver det til jeres gode liv. Jeg vil ønske jer rigtig god rejse.",Spørgsmål:\nOpfordrer taleren studenterne til at bruge deres netværk?,1.0,1,3733,1,10863,26670,27,2,2
P21,39,False,experiment,Med disse ord dimitterer jeg jer som studenter fra VK 2016.,NO QUESTION,,.,-1,-1,3749,26670,28,2,2
P21,41,False,experiment,"Lys, der varer ved. Bål, der slår gnister. Glade stemmer, der blander sig med hinanden. Studenterhuer, der viser sig overalt i gadebilledet. Sommerferie, der står for døren. Fællessang, der luner. En kold øl.",NO QUESTION,,.,-1,-1,9387,12063,0,2,2
P21,42,False,experiment,"'Vi elsker vort land, men ved midsommer mest'.",NO QUESTION,,.,-1,-1,2914,12063,1,2,2
P21,43,False,experiment,"Uanset hvilken melodi, man synger på, hvilket næb man synger med, eller hvilken hue, man har på til anledningen, så er midsommer og sankthans bare indbegrebet af Danmark.",NO QUESTION,,.,-1,-1,7398,12063,2,2,2
P21,44,False,experiment,"Til sankthans er 'sommerens hjerter så varme, så glade'. Her 'går ungdom til dans'. Og det hele passer derfor også så fortrinligt til en fest som den, vi har her i aften tæt ved Domus Felix, et hus, hvis navn er latin og betyder noget med glædens hus, det glade hus, med plads til fornøjelse.",NO QUESTION,,.,-1,-1,14255,12063,3,2,2
P21,45,False,experiment,"Vi har heldigvis så meget at være glade for i Danmark, og også her ved det glade hus i selskab med masser af glade mennesker i Lejre.",NO QUESTION,,.,-1,-1,6145,12063,4,2,2
P21,46,False,experiment,"Kun finnerne er lykkeligere end danskerne, viser den årlige rapport med titlen 'World Happiness Report', ifølge TV2. Men vi er foran både Norge, Sverige og Canada og flere andre gode lande. Og allernederst er lande som Sydsudan, Yemen og Haiti med ufattelige mængder af dræbte i krig, borgerkrig og naturkatastrofer.",NO QUESTION,,.,-1,-1,12535,12063,5,2,2
P21,47,False,experiment,"Vi har en fredelig natur, en stærk kultur, et levende demokrati, i Lejre, på Sjælland, i Danmark. Og vi har lige fået lov til at sige vores mening ved to valg i træk. Vi kan mødes frit, tale frit, tænke frit, udvikle os, modtage undervisning, søge lykken for os selv og for vores børn.",Spørgsmål:\nNævner taleren at der netop har været valg i Danmark?,1.0,1,2594,1,12905,12063,6,2,2
P21,48,False,experiment,"Det er lidt anderledes, end hvad den tyske biskop Thietmar af Merseburg skrev om lige i begyndelsen af 1000-tallet efter at have undersøgt forholdene på vore breddegrader. Biskoppens ord lød:",Spørgsmål:\nVar biskop Thietmar af Merseburg tysk?,1.0,1,2294,1,7772,12063,7,2,2
P21,49,False,experiment,"'Der er i de egne et sted, der hedder Lederun [Lejre], i det distrikt der hedder Selon [Sjælland]; der er kongedømmets hovedstad. Til dette sted kommer alle folk sammen hvert niende år i januar måned, efter den tid, hvor vi fejrer Herrens tilsynekomst (jul), og der ofrer de 99 mænd og lige så mange heste og hunde og haner i stedet for høge. Sikkert og vist mener de, som jeg tidligere har sagt, at disse vil bevare dem for underverdens magter, og at de vil sone de forbrydelser, de har begået mod dem.'",NO QUESTION,,.,-1,-1,26868,12063,8,2,2
P21,50,False,experiment,"Det er min gode, gamle kollega fra Københavns Universitet, Morten Warmind, der har oversat den tekst, jeg læste. Og oversættelsen indgår som et slående citat i et nyt forskningsværk, som en ny kollega fra ROMU lige har været med til at udgive. Citatet trækker på godt og ondt Lejres historie meget langt tilbage i tiden.",NO QUESTION,,.,-1,-1,12083,12063,9,2,2
P21,51,False,experiment,"Arkæolog Tom Christensen, der i årtier har arbejdet i området, har gennem sit arbejde kunnet finde forbindelser endnu længere tilbage og dokumenteret magt og organisation og imponerende bygnings-konstruktioner i det, vi i dag kender som Gl. Lejre, helt tilbage til sen jernalder og tidlig vikingetid. Det var og er et vigtigt sted, som vi i dag holder sankthansfest ved. Smukt. Rigt. Centralt. Betydningsfuldt. Med fædrene gravhøje, der går årtusinder tilbage.",NO QUESTION,,.,-1,-1,18756,12063,10,2,2
P21,52,False,experiment,"LEJRE betyder hytte eller telt. Det var et centrum i århundrederne før Gorm den Gamle og Harald Blåtand for flere af de historier om Danmark, som vi siden har bygget vores fællesskab op omkring.",NO QUESTION,,.,-1,-1,9658,12063,11,2,2
P21,53,False,experiment,"Men det er også meget godt, at vi er kommet videre i menneskesyn og normer. Godt nok synger vi, 'hver by har sin heks, og hvert sogn sine trolde', men vi nøjes i dag da heldigvis med at holde hekse og trolde og andet ondskab i skak med glædesblus, med lys, med hjertevarme, med godt humør, med fællesskab, med overskud.",NO QUESTION,,.,-1,-1,11199,12063,12,2,2
P21,54,False,experiment,"Det er på vore breddegrader for længst slut med den slags gamle ritualer, hvor mennesker måttes i bytte for andre menneskers liv og lykke.",NO QUESTION,,.,-1,-1,5664,12063,13,2,2
P21,55,False,experiment,"'Vi vil fred her til lands, sankte Hans, sankte Hans!', synger vi. Og freden kan vindes der, hvor hjerterne aldrig bli’r tvivlende kolde.",NO QUESTION,,.,-1,-1,7255,12063,14,2,2
P21,56,False,experiment,"Når nogle måske i denne sommer har set et F16-fly med Dannebrogs farver på oppe på himlen, så er det derfor heller ikke et signal om krig, men en venlig påmindelse om, at vi i fred og fordragelighed i år kan fejre 800-året for, at Dannebrog blev vores kongeflag og siden nationalflag.",Spørgsmål:\nEr Dannebrog 900 år gammelt?,2.0,2,2437,1,15878,12063,15,2,2
P21,57,False,experiment,"Vi elsker vort land, men ved midsommer mest.",NO QUESTION,,.,-1,-1,2449,12063,16,2,2
P21,58,False,experiment,"Det var også i højsommeren 1969, altså for 50 år siden, at et menneske første gang satte sine ben på Månen. Og vi fik billeder retur deroppefra, som viste, hvor lille, hvor skrøbelig, hvor overskuelig og hvor smuk, den runde jord tager sig ud – sådan lidt på afstand.",NO QUESTION,,.,-1,-1,13918,12063,17,2,2
P21,59,False,experiment,"Og det var i sensommeren 1969, at det senere så populære og folkekære band Gasolin’ med Kim Larsen som forsanger blev til. Gasolin’ og Kim Larsen havde masser af succes dengang. Men de vidste også, at om natten, når lyset brænder ud, og alt bliver stille, så er du, så er jeg, ene og alene.",NO QUESTION,,.,-1,-1,12976,12063,18,2,2
P21,60,False,experiment,"Det er livets kontrast, som fejringen af sankthans med bål og sange og fællesskab også minder os om. Vi tænder lyset, når mørket er ved at falde på. I mørkets skær, ser vi lyset bedst. Det er i kontrast til stilheden, at vi værdsætter al den pludren, snakken og brummen, som er lyden af fællesskab og fest og glæde.",NO QUESTION,,.,-1,-1,13917,12063,19,2,2
P21,61,False,experiment,"Det er, når vi tænker på, hvor slemt det var engang, eller hvor ulykkeligt livet kan være i andre lande, at vi opdager, hvor lyst, hvor godt, hvor dejligt, vi i grunden selv har det. Det er, når vi ser på jorden ude fra universet, at vi opdager, hvor skrøbelig den er, og hvor meget, vi har brug for at passe på den og på hinanden. Det er efter en lang stribe af hverdage, at det er så helt vidunderligt at kunne holde fest, sankthansfest, midsommerfest, glædesfest, lysfest.",NO QUESTION,,.,-1,-1,21669,12063,20,2,2
P21,62,False,experiment,"Og lad så hjertevarmen og glædesblussene holde rigtig, rigtig længe i år. Rigtig god sankthans. Og rigtig god sommer.",NO QUESTION,,.,-1,-1,5355,12063,21,2,2
P21,64,False,experiment,"I slutningen af juli 1852 spadserede en ung kvinde på stierne her ved Rønnebæksholm. Hun øvede sig på at holde tale. Det var snart to år siden, at den danske hær slog slesvig-holstenerne i danmarkshistoriens største slag ved Isted. Nu skulle de faldne mindes, og sejren fejres med en folkefest på kampdagen den 25. juli. Festkomiteen havde sikret sig flere af tidens berømtheder som hovedtalere, blandt andre et par af Grundlovens fædre: Digterpræsten Niels Frederik Severin Grundtvig og Carl Ploug, digter og redaktør af avisen Fædrelandet samt Peter Rørdam, en populær bondepræst i Mern.",NO QUESTION,,.,-1,-1,30379,7905,0,5,5
P21,65,False,experiment,"Da festdagen nærmede sig, rygtedes det, at Mathilde Fibiger også ville tale ved mødet. Det var en sensation! Aldrig før havde en kvinde talt ved et offentligt møde. Og så netop denne kvinde – bare 21 år, berømt og berygtet for at have skrevet romanen Clara Raphaels breve. Mathilde Fibiger var den første i Danmark, som i romanform agiterede for 'damernes emancipation', som hun kaldte det. Hun skrev i en tid, der var gennemsyret af det akademiske borgerskabs og bondestandens oprør mod enevælden, den glødende nationalisme i treårskrigen (1848-51) og Grundlovens indførelse af borgerlige frihedsrettigheder.",Spørgsmål:\nVar Mathilde Fibiger forfatter som 21-årig?,1.0,1,3523,1,26504,7905,1,5,5
P21,66,False,experiment,"Den unge forfatterinde berusede sig i liberalismens idé om det enkelte menneskets ret til at søge sin lykke gennem at udvikle sin personlighed og intellekt. Tankens frihed måtte også gælde kvinder, mente hun. Den idé kom til at koste hende dyrt.",NO QUESTION,,.,-1,-1,11614,7905,2,5,5
P21,67,False,experiment,"Mathilde Fibigers roman er bygget op som hovedpersonens 12 breve til en veninde. Romanens hovedperson, Clara, ligner sin forfatter til forveksling. Hun er privatlærerinde i provinsen og her bringer hun utålmodigt politik og litteratur på banen ved middagsbordet og ved sammenkomster i omgangskredsen. Men Clara finder ingen genklang – kun løftede øjenbryn og hovedrysten over sine interesser og snaksalighed.",NO QUESTION,,.,-1,-1,19348,7905,3,5,5
P21,68,False,experiment,"I et let og livligt sprog lader Mathilde Fibiger Clara udfolde sine skarpe iagttagelser af, hvordan moral og konventioner holder kvinder indespærret i et åndeligt fattigdomsfængel, og fra brev nr. 3 runger et ulykkeligt skrig gennem historien: 'For første gang i mit liv føler jeg sorg over at jeg ingen mand er. Hvor fattigt og indholdsløst er ikke vort Liv imod deres? Er det med rette at de halve Mennesker er udelukkede fra al åndelig beskæftigelse? Eller har virkelig Vorherre skabt os af ringere Stof end mændene?'",NO QUESTION,,.,-1,-1,22802,7905,4,5,5
P21,69,False,experiment,"Mathilde Fibiger krævede hverken stemmeret, ret til uddannelse eller arbejde. For hende var kernen i 'damernes emancipation' kvindens ret til at udvikle sin ånd og sit intellekt på lige fod med mænd. Eller snarere er det kvindens pligt – hun skriver i Clara Raphael, at 'Gud i hvert menneske har villet udtrykke en guddommelig idé og en særskilt i hver.'",NO QUESTION,,.,-1,-1,15107,7905,5,5,5
